group_key,week_start,pdbc_gwh,pdbf_gwh,phf_gwh,bilat_gwh,ida_rt_gwh
EDP-PT,2023-08-21,0.0,69.6778,78.1441,69.6778,8.46629999999999
EDP-PT,2023-08-28,0.0,13.112,20.3655,13.112,7.253500000000001
EDP-PT,2023-09-04,0.0,18.5148,19.6029,18.5148,1.0881000000000007
EDP-PT,2023-09-11,0.0,35.191900000000004,38.1982,35.191900000000004,3.006299999999996
EDP-PT,2023-09-18,0.0,13.599,15.9782,13.599,2.379199999999999
EDP-PT,2023-09-25,0.0,21.52,25.1846,21.52,3.6646
EDP-PT,2023-10-02,0.0,48.167,48.3688,48.167,0.20179999999999865
EDP-PT,2023-10-09,0.0,36.3186,48.4976,36.3186,12.178999999999995
EDP-PT,2023-10-16,0.0,6.417,7.239,6.417,0.8220000000000001
EDP-PT,2023-10-23,0.0,7.715,8.566,7.715,0.8510000000000009
EDP-PT,2023-10-30,0.0,3.49,1.351,3.49,0.0
EDP-PT,2023-11-06,0.0,3.961,4.01,3.961,0.04899999999999993
EDP-PT,2023-11-13,0.0,11.633,11.763,11.633,0.13000000000000078
EDP-PT,2023-11-20,0.0,1.485,6.7637,1.485,5.2787
EDP-PT,2023-11-27,0.0,5.532,4.981,5.532,0.0
EDP-PT,2023-12-04,0.0,12.7422,12.069400000000002,12.7422,0.0
EDP-PT,2023-12-18,0.0,5.815,5.815,5.815,0.0
EDP-PT,2024-01-08,0.0,49.52289999999999,46.65,49.52289999999999,0.0
EDP-PT,2024-07-15,0.0,14.217,15.912,14.217,1.6950000000000003
EDP-PT,2024-07-29,0.0,18.820999999999998,26.12,18.820999999999998,7.299000000000003
EDP-PT,2024-08-19,0.0,0.0,6.561,0.0,6.561
EDP-PT,2024-08-26,0.0,0.0,4.59,0.0,4.59
EDP-PT,2024-09-02,0.0,0.0,18.555,0.0,18.555
EDP-PT,2024-09-09,0.0,0.0,25.515,0.0,25.515
EDP-PT,2024-09-16,0.0,12.9011,33.3061,12.9011,20.405
EDP-PT,2024-09-23,0.0,0.0,21.39,0.0,21.39
EDP-PT,2024-09-30,0.0,0.12,14.8951,0.12,14.7751
EDP-PT,2024-10-07,0.0,0.0,14.285,0.0,14.285
EDP-PT,2024-10-14,0.0,0.0,5.605,0.0,5.605
EDP-PT,2024-10-21,0.0,0.0,25.845,0.0,25.845
EDP-PT,2024-10-28,0.0,0.0,24.49,0.0,24.49
EDP-PT,2024-11-04,0.0,0.0,40.9544,0.0,40.9544
EDP-PT,2024-11-11,0.0,6.6499999999999995,55.14,6.6499999999999995,48.49
EDP-PT,2024-11-18,0.0,7.245,43.5075,7.245,36.2625
EDP-PT,2024-11-25,0.0,9.551,48.729,9.551,39.178
EDP-PT,2024-12-02,0.0,17.52,49.045,17.52,31.525000000000002
EDP-PT,2024-12-09,0.0,94.2797,121.238,94.2797,26.958299999999994
EDP-PT,2024-12-16,0.0,14.546000000000001,76.661,14.546000000000001,62.115
EDP-PT,2024-12-23,0.0,7.545,53.190000000000005,7.545,45.645
EDP-PT,2024-12-30,0.0,15.266399999999999,51.365,15.266399999999999,36.098600000000005
EDP-PT,2025-01-06,0.0,0.0,85.28,0.0,85.28
EDP-PT,2025-01-13,0.0,30.84,72.93,30.84,42.09
EDP-PT,2025-01-20,0.0,23.185,65.41550000000001,23.185,42.230500000000006
EDP-PT,2025-01-27,0.0,0.0,74.10000000000001,0.0,74.10000000000001
EDP-PT,2025-02-03,0.0,0.0,51.71,0.0,51.71
EDP-PT,2025-02-10,0.0,0.0,48.732600000000005,0.0,48.732600000000005
EDP-PT,2025-02-17,0.0,0.0,56.480000000000004,0.0,56.480000000000004
EDP-PT,2025-02-24,0.0,0.0,75.19,0.0,75.19
EDP-PT,2025-03-03,0.0,0.0,58.948,0.0,58.948
EDP-PT,2025-03-10,0.0,0.0,53.618300000000005,0.0,53.618300000000005
EDP-PT,2025-03-17,0.0,0.0,60.720600000000005,0.0,60.720600000000005
EDP-PT,2025-03-24,0.0,0.0,44.448675,0.0,44.448675
EDP-PT,2025-03-31,0.0,0.0,43.346000000000004,0.0,43.346000000000004
EDP-PT,2025-04-07,0.0,0.0,41.08,0.0,41.08
EDP-PT,2025-04-14,0.0,0.0,42.09,0.0,42.09
EDP-PT,2025-04-21,0.0,0.0,40.245000000000005,0.0,40.245000000000005
EDP-PT,2025-04-28,0.0,0.0,76.34,0.0,76.34
EDP-PT,2025-05-05,0.0,0.0,76.24,0.0,76.24
EDP-PT,2025-05-12,0.0,0.0,66.485,0.0,66.485
EDP-PT,2025-05-19,0.0,0.0,68.41,0.0,68.41
EDP-PT,2025-05-26,0.0,0.0,68.975,0.0,68.975
EDP-PT,2025-06-02,0.0,0.0,67.92,0.0,67.92
EDP-PT,2025-06-09,0.0,0.0,70.54249999999999,0.0,70.54249999999999
EDP-PT,2025-06-16,0.0,0.0,64.853175,0.0,64.853175
EDP-PT,2025-06-23,0.0,0.0,64.32697499999999,0.0,64.32697499999999
EDP-PT,2025-06-30,0.0,7.66,64.33445,7.66,56.67445000000001
EDP-PT,2025-07-07,0.0,0.0,65.323375,0.0,65.323375
EDP-PT,2025-07-14,0.0,0.0,51.261025,0.0,51.261025
EDP-PT,2025-07-21,0.0,0.0,59.758675,0.0,59.758675
EDP-PT,2025-07-28,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-08-04,0.0,0.0,60.8043,0.0,60.8043
EDP-PT,2025-08-11,0.0,0.0,52.172275,0.0,52.172275
EDP-PT,2025-08-18,0.0,0.0,59.65604999999999,0.0,59.65604999999999
EDP-PT,2025-08-25,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-09-01,0.0,0.0,60.118475,0.0,60.118475
EDP-PT,2025-09-08,0.0,0.0,60.15125,0.0,60.15125
EDP-PT,2025-09-15,0.0,0.0,60.765724999999996,0.0,60.765724999999996
EDP-PT,2025-09-22,0.0,0.0,60.12,0.0,60.12
EDP-PT,2025-09-29,0.0,0.0,59.8625,0.0,59.8625
EDP-PT,2025-10-06,0.0,0.0,60.250474999999994,0.0,60.250474999999994
EDP-PT,2025-10-13,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-10-20,0.0,0.0,51.12,0.0,51.12
EDP-PT,2025-10-27,0.0,0.0,60.171524999999995,0.0,60.171524999999995
EDP-PT,2025-11-03,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-11-10,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-11-17,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-11-24,0.0,0.0,59.64,0.0,59.64
EDP-PT,2025-12-01,0.0,0.0,45.26875,0.0,45.26875
EDP-PT,2025-12-08,0.0,6.513025,32.022025,6.513025,25.509
EDP-PT,2025-12-15,0.0,0.0,26.040000000000003,0.0,26.040000000000003
EDP-PT,2025-12-22,0.0,0.0,26.040000000000003,0.0,26.040000000000003
EDP-PT,2025-12-29,0.0,0.0,11.337150000000001,0.0,11.337150000000001
GE,2022-12-26,0.0,0.0,4.789,0.0,4.789
GE,2023-01-02,88.2983,128.79829999999998,157.2144,40.499999999999986,28.41610000000003
GE,2023-01-09,46.9426,68.633,98.0603,21.690399999999997,29.427300000000002
GE,2023-01-16,5.0699000000000005,9.656500000000001,53.368,4.586600000000001,43.7115
GE,2023-01-23,19.4453,19.4453,76.62299999999999,0.0,57.17769999999999
GE,2023-01-30,122.4455,205.04399999999995,220.4035,82.59849999999996,15.359500000000054
GE,2023-02-06,103.6885,213.58769999999996,249.77700000000002,109.89919999999995,36.18930000000006
GE,2023-02-13,109.6197,231.41509999999997,247.1548,121.79539999999997,15.739700000000028
GE,2023-02-20,124.1933,229.6443,239.4089,105.451,9.764600000000002
GE,2023-02-27,113.889,221.3382,240.6064,107.4492,19.268200000000007
GE,2023-03-06,20.156,50.141,84.07730000000001,29.985,33.93630000000001
GE,2023-03-13,5.693,20.22,49.7065,14.527,29.4865
GE,2023-03-20,31.6568,69.79759999999999,86.8806,38.140799999999984,17.083000000000013
GE,2023-03-27,13.332,22.33,54.1805,8.997999999999998,31.850500000000004
GE,2023-04-03,7.11,7.11,77.72500000000001,0.0,70.61500000000001
GE,2023-04-10,1.29,1.29,78.2953,0.0,77.00529999999999
GE,2023-04-17,27.7193,68.9493,112.8403,41.22999999999999,43.891000000000005
GE,2023-04-24,87.2659,152.0418,201.9565,64.7759,49.91470000000001
GE,2023-05-01,60.899699999999996,105.92869999999999,162.81889999999999,45.028999999999996,56.89019999999999
GE,2023-05-08,54.6659,69.41290000000001,110.05330000000001,14.747000000000007,40.6404
GE,2023-05-15,24.8395,24.8395,75.8025,0.0,50.962999999999994
GE,2023-05-22,101.8669,144.494,166.6895,42.6271,22.19550000000001
GE,2023-05-29,120.8254,216.4564,239.8607,95.631,23.404300000000006
GE,2023-06-05,115.15719999999999,181.4598,197.5053,66.30260000000001,16.045500000000004
GE,2023-06-12,117.4911,214.46699999999998,235.4588,96.97589999999998,20.991800000000012
GE,2023-06-19,127.3277,214.2297,256.055,86.90200000000002,41.8253
GE,2023-06-26,76.35419999999999,134.686,171.89759999999998,58.331800000000015,37.211599999999976
GE,2023-07-03,86.4823,184.3571,209.1652,97.87480000000001,24.808099999999996
GE,2023-07-10,97.669,183.79399999999998,206.241,86.12499999999999,22.44700000000003
GE,2023-07-17,120.57630000000002,226.844,260.3614,106.26769999999998,33.51740000000001
GE,2023-07-24,61.030199999999994,156.6079,193.8263,95.57770000000001,37.2184
GE,2023-07-31,42.2563,69.9933,155.4242,27.737000000000002,85.43090000000001
GE,2023-08-07,137.8257,228.7407,255.6662,90.91499999999999,26.9255
GE,2023-08-14,129.41,225.118,267.2627,95.708,42.1447
GE,2023-08-21,123.2886,218.4206,262.8771,95.132,44.45649999999998
GE,2023-08-28,85.26719999999999,156.0601,212.6613,70.79290000000002,56.601200000000006
GE,2023-09-04,115.6852,210.6254,236.4851,94.94020000000002,25.859699999999975
GE,2023-09-11,95.5471,198.5291,237.8752,102.982,39.34610000000001
GE,2023-09-18,90.175,147.0087,190.2835,56.83370000000001,43.2748
GE,2023-09-25,106.7393,193.8984,219.1588,87.15910000000001,25.260400000000004
GE,2023-10-02,103.18589999999999,199.7192,225.0854,96.53330000000001,25.366199999999992
GE,2023-10-09,102.1256,207.4677,229.6707,105.3421,22.203000000000003
GE,2023-10-16,18.7818,38.8321,90.8947,20.050299999999996,52.0626
GE,2023-10-23,13.0204,25.2864,74.32220000000001,12.266,49.03580000000001
GE,2023-10-30,0.0,0.0,45.1263,0.0,45.1263
GE,2023-11-06,4.720000000000001,7.954800000000001,61.2629,3.234800000000001,53.3081
GE,2023-11-13,19.6993,30.511300000000006,103.4277,10.812000000000005,72.9164
GE,2023-11-20,2.5879,14.110100000000001,86.5722,11.522200000000002,72.46209999999999
GE,2023-11-27,16.4942,22.3628,80.84190000000001,5.868600000000001,58.47910000000001
GE,2023-12-04,20.805,37.4888,84.1467,16.683799999999998,46.6579
GE,2023-12-11,14.584299999999999,14.584299999999999,55.86,0.0,41.2757
GE,2023-12-18,18.3807,36.2936,64.2263,17.912899999999997,27.932699999999997
GE,2023-12-25,19.485,39.4704,89.05470000000001,19.9854,49.58430000000001
GE,2024-01-01,5.614,5.614,59.0756,0.0,53.461600000000004
GE,2024-01-08,55.782799999999995,132.45939999999996,161.6209,76.67659999999997,29.161500000000046
GE,2024-01-15,5.441,27.897800000000004,76.3692,22.456800000000005,48.4714
GE,2024-01-22,17.9269,57.775499999999994,84.85730000000001,39.84859999999999,27.081800000000015
GE,2024-01-29,14.176,37.6244,66.8272,23.4484,29.202800000000003
GE,2024-02-05,11.254,27.0469,73.285,15.792900000000001,46.238099999999996
GE,2024-02-12,0.7604000000000001,0.7604000000000001,67.672,0.0,66.91159999999999
GE,2024-02-19,0.0,0.0,46.8406,0.0,46.8406
GE,2024-02-26,0.0,0.0,41.9041,0.0,41.9041
GE,2024-03-04,7.687799999999999,7.687799999999999,35.658,0.0,27.970200000000002
GE,2024-03-11,8.358,8.358,60.0111,0.0,51.653099999999995
GE,2024-03-18,10.9909,10.9909,35.4264,0.0,24.4355
GE,2024-03-25,0.0,0.0,40.6833,0.0,40.6833
GE,2024-04-01,0.0,0.0,28.3769,0.0,28.3769
GE,2024-04-08,0.0,0.0,38.0261,0.0,38.0261
GE,2024-04-15,0.0,0.0,36.4853,0.0,36.4853
GE,2024-04-22,0.6796,0.6796,43.2569,0.0,42.5773
GE,2024-04-29,1.116,1.116,54.1547,0.0,53.0387
GE,2024-05-06,0.0,0.0,35.8296,0.0,35.8296
GE,2024-05-13,0.0,0.0,51.82,0.0,51.82
GE,2024-05-20,0.0,0.0,55.0843,0.0,55.0843
GE,2024-05-27,0.0,0.0,47.0595,0.0,47.0595
GE,2024-06-03,3.839,10.523,59.634,6.683999999999999,49.111000000000004
GE,2024-06-10,0.01,0.01,52.0083,0.0,51.9983
GE,2024-06-17,1.3659999999999999,1.3659999999999999,35.498400000000004,0.0,34.132400000000004
GE,2024-06-24,7.2829999999999995,7.2829999999999995,41.2772,0.0,33.9942
GE,2024-07-01,0.0,0.882,46.3065,0.882,45.4245
GE,2024-07-08,17.088,27.633,72.0912,10.544999999999998,44.458200000000005
GE,2024-07-15,30.936,62.855000000000004,117.4727,31.919000000000004,54.6177
GE,2024-07-22,66.723,92.62,123.06009999999999,25.897000000000006,30.440099999999987
GE,2024-07-29,106.12,106.12,158.537,0.0,52.417
GE,2024-08-05,64.6574,96.0374,114.7431,31.38000000000001,18.705699999999993
GE,2024-08-12,19.044999999999998,33.355,111.1823,14.309999999999999,77.82730000000001
GE,2024-08-19,39.86,59.474,82.2555,19.613999999999997,22.7815
GE,2024-08-26,96.5713,136.0163,112.8363,39.44500000000001,0.0
GE,2024-09-02,58.5916,103.7206,115.2422,45.129000000000005,11.521599999999992
GE,2024-09-09,10.130700000000001,26.880699999999997,81.5269,16.749999999999996,54.6462
GE,2024-09-16,35.3823,56.247299999999996,108.6669,20.864999999999995,52.4196
GE,2024-09-23,18.4074,24.7704,59.553000000000004,6.3629999999999995,34.7826
GE,2024-09-30,8.292,22.845,59.5752,14.552999999999999,36.7302
GE,2024-10-07,9.5113,11.519300000000001,77.2026,2.008000000000001,65.6833
GE,2024-10-14,3.6877,9.0077,113.0674,5.32,104.0597
GE,2024-10-21,5.531,7.840999999999999,94.50900000000001,2.3099999999999996,86.66800000000002
GE,2024-10-28,8.5415,8.5415,128.2026,0.0,119.66109999999999
GE,2024-11-04,52.5638,82.1152,151.7986,29.5514,69.68339999999999
GE,2024-11-11,33.717999999999996,48.095,166.6266,14.377000000000002,118.5316
GE,2024-11-18,29.955000000000002,50.315,160.97230000000002,20.359999999999996,110.65730000000002
GE,2024-11-25,59.5807,90.2457,151.35649999999998,30.665,61.11079999999998
GE,2024-12-02,70.8637,90.7817,158.6181,19.918000000000006,67.8364
GE,2024-12-09,177.2083,216.1783,243.3153,38.97,27.137
GE,2024-12-16,39.858900000000006,57.923899999999996,141.53230000000002,18.06499999999999,83.60840000000002
GE,2024-12-23,51.84,70.556,176.3681,18.715999999999994,105.8121
GE,2024-12-30,42.3549,69.14789999999999,161.65359999999998,26.792999999999992,92.50569999999999
GE,2025-01-06,0.0,0.0,71.6935,0.0,71.6935
GE,2025-01-13,65.2513,111.5738,136.6306,46.322500000000005,25.05679999999998
GE,2025-01-20,55.249900000000004,80.9767,129.7429,25.72679999999999,48.7662
GE,2025-01-27,7.2114,7.2114,66.2701,0.0,59.0587
GE,2025-02-03,27.2459,44.5459,81.71000000000001,17.300000000000004,37.164100000000005
GE,2025-02-10,30.1194,46.9994,103.55789999999999,16.880000000000003,56.55849999999999
GE,2025-02-17,11.4438,20.0838,45.4773,8.64,25.3935
GE,2025-02-24,14.032599999999999,24.2136,42.886,10.181000000000001,18.672400000000003
GE,2025-03-03,2.042,9.402,20.03,7.359999999999999,10.628000000000002
GE,2025-03-10,2.688,8.509,42.0778,5.821,33.5688
GE,2025-03-17,0.0,0.0,23.023575,0.0,23.023575
GE,2025-03-24,0.0,0.0,59.848499999999994,0.0,59.848499999999994
GE,2025-03-31,3.4473,3.4473000000000007,48.602225,8.881784197001252e-16,45.154925
GE,2025-04-07,0.0,0.0,65.585925,0.0,65.585925
GE,2025-04-14,0.0,0.0,67.363725,0.0,67.363725
GE,2025-04-21,0.0,0.0,32.674775,0.0,32.674775
GE,2025-04-28,0.0,0.0,68.744,0.0,68.744
GE,2025-05-05,0.0,0.0,104.886625,0.0,104.886625
GE,2025-05-12,0.0,0.0,75.571925,0.0,75.571925
GE,2025-05-19,0.0,0.0,73.5364,0.0,73.5364
GE,2025-05-26,0.0,0.0,80.59855,0.0,80.59855
GE,2025-06-02,4.716,4.716,93.434775,0.0,88.71877500000001
GE,2025-06-09,28.783,39.99849999999999,144.1514,11.215499999999992,104.1529
GE,2025-06-16,57.0534,91.43370000000002,182.67219999999998,34.38030000000001,91.23849999999996
GE,2025-06-23,47.6019,58.2378,160.527775,10.6359,102.289975
GE,2025-06-30,81.5678,101.856,170.95204999999999,20.28819999999999,69.09604999999999
GE,2025-07-07,52.7789,76.2653,163.195525,23.486399999999996,86.93022500000001
GE,2025-07-14,47.6082,64.5355,118.33515,16.927300000000002,53.79965
GE,2025-07-21,24.43,30.9507,120.52147500000001,6.5207000000000015,89.57077500000001
GE,2025-07-28,0.0,1.11,115.30695,1.11,114.19695
GE,2025-08-04,42.124,53.841,159.60045,11.716999999999999,105.75944999999999
GE,2025-08-11,85.33500000000001,111.5471,175.307525,26.212099999999992,63.760425
GE,2025-08-18,16.572,26.2014,123.53159999999998,9.6294,97.33019999999999
GE,2025-08-25,14.925699999999999,24.3942,120.2019,9.468500000000002,95.8077
GE,2025-09-01,2.857,7.2836,110.5419,4.4266,103.25829999999999
GE,2025-09-08,11.274,17.3624,147.06982499999998,6.088400000000002,129.70742499999997
GE,2025-09-15,48.419,64.00699999999999,159.059675,15.587999999999994,95.05267500000001
GE,2025-09-22,20.554,30.5505,122.73995000000001,9.996500000000001,92.18945000000001
GE,2025-09-29,53.0755,68.24775000000001,154.53845,15.172250000000012,86.2907
GE,2025-10-06,31.469749999999998,47.99187499999999,126.0004,16.522124999999996,78.008525
GE,2025-10-13,60.49425,87.703575,138.468175,27.209325,50.7646
GE,2025-10-20,12.259500000000001,19.6401,127.09065,7.380599999999999,107.45054999999999
GE,2025-10-27,31.212500000000002,50.861850000000004,121.747625,19.649350000000002,70.885775
GE,2025-11-03,3.62,10.084875,97.829775,6.464875,87.7449
GE,2025-11-10,6.826,9.479375,123.36072499999999,2.6533749999999996,113.88134999999998
GE,2025-11-17,21.52375,34.64525,137.582575,13.121499999999997,102.93732499999999
GE,2025-11-24,23.059525,31.956375,167.552025,8.89685,135.59564999999998
GE,2025-12-01,17.700675,23.278074999999998,132.505675,5.577399999999997,109.2276
GE,2025-12-08,33.05125,56.00512500000001,155.393825,22.953875000000004,99.38869999999999
GE,2025-12-15,30.01545,52.94565,212.89434999999997,22.9302,159.94869999999997
GE,2025-12-22,3.116499999999999,5.624774999999999,162.005,2.508275,156.380225
GE,2025-12-29,12.905650000000005,25.672825000000007,80.66352499999999,12.767175000000002,54.99069999999999
GN,2022-12-26,0.0,0.0,12.1833,0.0,12.1833
GN,2023-01-02,14.245000000000001,14.245000000000001,120.2205,0.0,105.9755
GN,2023-01-09,0.0,0.0,90.4015,0.0,90.4015
GN,2023-01-16,7.752199999999999,7.752199999999999,78.7419,0.0,70.9897
GN,2023-01-23,3.3537999999999997,3.3537999999999997,73.3862,0.0,70.0324
GN,2023-01-30,45.9357,45.9357,149.2671,0.0,103.3314
GN,2023-02-06,69.6955,69.6955,160.6397,0.0,90.94420000000001
GN,2023-02-13,81.1743,81.1743,253.39509999999999,0.0,172.2208
GN,2023-02-20,118.2952,118.2952,284.3644,0.0,166.0692
GN,2023-02-27,138.9948,138.9948,282.845,0.0,143.85020000000003
GN,2023-03-06,52.733,52.733,127.60300000000001,0.0,74.87
GN,2023-03-13,14.629000000000001,14.629000000000001,143.84959999999998,0.0,129.2206
GN,2023-03-20,25.25,25.25,132.8257,0.0,107.57570000000001
GN,2023-03-27,12.756,12.756,105.7336,0.0,92.9776
GN,2023-04-03,5.958,5.958,124.4923,0.0,118.5343
GN,2023-04-10,0.0,0.0,89.9981,0.0,89.9981
GN,2023-04-17,38.711299999999994,38.711299999999994,157.4778,0.0,118.76650000000001
GN,2023-04-24,71.7587,71.7587,214.7447,0.0,142.986
GN,2023-05-01,18.9223,18.9223,181.6912,0.0,162.7689
GN,2023-05-08,8.7156,8.7156,161.2033,0.0,152.48770000000002
GN,2023-05-15,0.0,0.0,86.6133,0.0,86.6133
GN,2023-05-22,27.0316,27.0316,141.2462,0.0,114.21459999999999
GN,2023-05-29,74.80499999999999,74.80499999999999,166.6482,0.0,91.84320000000001
GN,2023-06-05,37.8571,37.8571,145.662,0.0,107.8049
GN,2023-06-12,69.92869999999999,69.92869999999999,223.7099,0.0,153.7812
GN,2023-06-19,89.0865,89.0865,219.8755,0.0,130.789
GN,2023-06-26,26.8467,26.8467,182.9003,0.0,156.0536
GN,2023-07-03,78.4214,78.4214,148.14679999999998,0.0,69.72539999999998
GN,2023-07-10,96.307,96.307,206.7243,0.0,110.4173
GN,2023-07-17,82.339,82.339,243.2122,0.0,160.8732
GN,2023-07-24,51.2178,51.2178,225.60800000000003,0.0,174.39020000000005
GN,2023-07-31,18.8427,18.8427,191.1362,0.0,172.2935
GN,2023-08-07,122.36359999999998,122.36359999999998,187.48760000000001,0.0,65.12400000000004
GN,2023-08-14,146.9768,146.9768,219.2536,0.0,72.27680000000001
GN,2023-08-21,259.8581,259.8581,380.35970000000003,0.0,120.50160000000005
GN,2023-08-28,16.114,16.114,144.9377,0.0,128.8237
GN,2023-09-04,94.3885,94.3885,225.4595,0.0,131.071
GN,2023-09-11,80.6769,80.6769,189.76020000000003,0.0,109.08330000000002
GN,2023-09-18,40.3834,40.3834,140.4026,0.0,100.01920000000001
GN,2023-09-25,75.9932,75.9932,199.0303,0.0,123.03710000000001
GN,2023-10-02,106.8684,106.8684,199.6229,0.0,92.7545
GN,2023-10-09,108.99839999999999,108.99839999999999,237.05020000000002,0.0,128.05180000000001
GN,2023-10-16,6.9796,6.9796,135.0409,0.0,128.0613
GN,2023-10-23,4.617,4.617,145.0371,0.0,140.42010000000002
GN,2023-10-30,0.0,0.0,82.8702,0.0,82.8702
GN,2023-11-06,2.1172,2.1172,97.3553,0.0,95.2381
GN,2023-11-13,2.7784,2.7784,135.4772,0.0,132.6988
GN,2023-11-20,1.855,1.855,155.91539999999998,0.0,154.0604
GN,2023-11-27,1.8857000000000002,1.8857000000000002,109.83279999999999,0.0,107.94709999999999
GN,2023-12-04,4.890000000000001,4.890000000000001,116.8324,0.0,111.9424
GN,2023-12-11,0.0,0.0,103.4481,0.0,103.4481
GN,2023-12-18,6.7921000000000005,6.7921000000000005,95.5133,0.0,88.7212
GN,2023-12-25,2.995,2.995,103.3045,0.0,100.3095
GN,2024-01-01,0.0,0.0,89.2506,0.0,89.2506
GN,2024-01-08,104.7966,104.7966,183.09319999999997,0.0,78.29659999999997
GN,2024-01-15,0.0,0.0,99.965,0.0,99.965
GN,2024-01-22,12.0426,12.0426,98.2534,0.0,86.2108
GN,2024-01-29,2.235,2.235,92.5738,0.0,90.3388
GN,2024-02-05,6.4263,6.4263,66.2748,0.0,59.8485
GN,2024-02-12,0.0,0.0,80.9821,0.0,80.9821
GN,2024-02-19,2.272,2.272,79.0826,0.0,76.8106
GN,2024-02-26,0.0,0.0,67.3318,0.0,67.3318
GN,2024-03-04,7.47,7.47,63.058,0.0,55.588
GN,2024-03-11,11.39,11.39,123.3938,0.0,112.0038
GN,2024-03-18,2.135,2.135,89.7722,0.0,87.63719999999999
GN,2024-03-25,0.0,0.0,74.2838,0.0,74.2838
GN,2024-04-01,0.0,0.0,59.4714,0.0,59.4714
GN,2024-04-08,0.0,0.0,67.7112,0.0,67.7112
GN,2024-04-15,0.0,0.0,69.10249999999999,0.0,69.10249999999999
GN,2024-04-22,0.0,0.0,70.0421,0.0,70.0421
GN,2024-04-29,0.0,0.0,73.8128,0.0,73.8128
GN,2024-05-06,0.0,0.0,95.10220000000001,0.0,95.10220000000001
GN,2024-05-13,0.21830000000000002,0.21830000000000002,73.6851,0.0,73.4668
GN,2024-05-20,0.0,0.0,81.35,0.0,81.35
GN,2024-05-27,0.0,0.0,77.22040000000001,0.0,77.22040000000001
GN,2024-06-03,4.736,4.736,73.4931,0.0,68.7571
GN,2024-06-10,0.0,0.0,95.00489999999999,0.0,95.00489999999999
GN,2024-06-17,0.0,0.0,62.3997,0.0,62.3997
GN,2024-06-24,0.8999999999999999,0.8999999999999999,89.8568,0.0,88.9568
GN,2024-07-01,0.162,0.162,102.6142,0.0,102.45219999999999
GN,2024-07-08,6.695,6.695,110.0621,0.0,103.3671
GN,2024-07-15,12.921000000000001,12.921000000000001,115.5067,0.0,102.58569999999999
GN,2024-07-22,33.17,33.17,121.28840000000001,0.0,88.11840000000001
GN,2024-07-29,50.546699999999994,50.546699999999994,163.056,0.0,112.50930000000002
GN,2024-08-05,19.7875,19.7875,98.3577,0.0,78.5702
GN,2024-08-12,0.608,0.608,70.9365,0.0,70.32849999999999
GN,2024-08-19,17.153399999999998,17.153399999999998,90.6734,0.0,73.52000000000001
GN,2024-08-26,78.1717,78.1717,204.5632,0.0,126.3915
GN,2024-09-02,15.9188,15.9188,150.5874,0.0,134.6686
GN,2024-09-09,3.2387,3.2387,98.0303,0.0,94.7916
GN,2024-09-16,38.550399999999996,38.550399999999996,98.26620000000001,0.0,59.715800000000016
GN,2024-09-23,4.6256,4.6256,56.873099999999994,0.0,52.247499999999995
GN,2024-09-30,15.1994,15.1994,95.0885,0.0,79.8891
GN,2024-10-07,21.2104,21.2104,101.8846,0.0,80.67420000000001
GN,2024-10-14,8.343599999999999,8.343599999999999,91.18189999999998,0.0,82.83829999999999
GN,2024-10-21,7.7887,7.7887,97.75800000000001,0.0,89.9693
GN,2024-10-28,0.024,0.024,85.9697,0.0,85.9457
GN,2024-11-04,64.38589999999999,64.38589999999999,173.2238,0.0,108.83790000000002
GN,2024-11-11,0.017,0.017,148.35889999999998,0.0,148.34189999999998
GN,2024-11-18,45.04339999999999,45.04339999999999,183.5222,0.0,138.4788
GN,2024-11-25,100.77210000000001,100.77210000000001,224.6233,0.0,123.85119999999999
GN,2024-12-02,90.1416,90.1416,238.59749999999997,0.0,148.45589999999999
GN,2024-12-09,339.95110000000005,339.95110000000005,448.4367,0.0,108.48559999999992
GN,2024-12-16,55.988,55.988,177.2276,0.0,121.2396
GN,2024-12-23,18.090899999999998,18.090899999999998,141.0128,0.0,122.9219
GN,2024-12-30,10.343399999999999,10.343399999999999,128.8559,0.0,118.51249999999999
GN,2025-01-06,0.0,0.0,104.5219,0.0,104.5219
GN,2025-01-13,63.28710000000001,63.28710000000001,181.9639,0.0,118.67679999999999
GN,2025-01-20,18.683,18.683,131.5078,0.0,112.82480000000001
GN,2025-01-27,2.0786999999999995,2.0786999999999995,89.4266,0.0,87.3479
GN,2025-02-03,73.08359999999999,73.08359999999999,164.2715,0.0,91.18790000000001
GN,2025-02-10,8.175,8.175,96.36519999999999,0.0,88.19019999999999
GN,2025-02-17,11.8966,11.8966,105.8826,0.0,93.98599999999999
GN,2025-02-24,9.050699999999999,9.050699999999999,105.5442,0.0,96.49350000000001
GN,2025-03-03,0.026000000000000002,0.026000000000000002,95.7835,0.0,95.75750000000001
GN,2025-03-10,0.03,0.03,101.4691,0.0,101.4391
